openalex_id,doi,title,publication_year,publication_date,journal_or_venue,authors,cited_by_count,is_oa,oa_url,search_type,abstract
https://openalex.org/W3084372873,https://doi.org/10.1016/j.aquaculture.2020.735929,Sperm competition in golden cuttlefish Sepia esculenta: The impact of mating order and male size,2020,2020-09-10,Aquaculture,Haoyu Guo; Dongxue Zhang; Liang Wang; Wentao Li; Pingguo He; Joacim Näslund; Xiumei Zhang,8,False,,cites_W2090428386,
https://openalex.org/W4206462515,https://doi.org/10.3390/cells11020231,Sperm Numbers as a Paternity Guard in a Wild Bird,2022,2022-01-11,Cells,Melissah Rowe; Annabel van Oort; Lyanne Brouwer; Jan T. Lifjeld; Michael S. Webster; Joseph F. Welklin; Daniel T. Baldassarre,7,True,https://www.mdpi.com/2073-4409/11/2/231/pdf?version=1644231067,cites_W2090428386,"Sperm competition is thought to impose strong selection on males to produce competitive ejaculates to outcompete rival males under competitive mating conditions. Our understanding of how different sperm traits influence fertilization success, however, remains limited, especially in wild populations. Recent literature highlights the importance of incorporating multiple ejaculate traits and pre-copulatory sexually selected traits in analyses aimed at understanding how selection acts on sperm traits. However, variation in a male’s ability to gain fertilization success may also depend upon a range of social and ecological factors that determine the opportunity for mating events both within and outside of the social pair-bond. Here, we test for an effect of sperm quantity and sperm size on male reproductive success in the red-back fairy-wren (Malurus melanocephalus) while simultaneously accounting for pre-copulatory sexual selection and potential socio-ecological correlates of male mating success. We found that sperm number (i.e., cloacal protuberance volume), but not sperm morphology, was associated with reproductive success in male red-backed fairy-wrens. Most notably, males with large numbers of sperm available for copulation achieved greater within-pair paternity success. Our results suggest that males use large sperm numbers as a defensive strategy to guard within-pair paternity success in a system where there is a high risk of sperm competition and female control of copulation. Finally, our work highlights the importance of accounting for socio-ecological factors that may influence male mating opportunities when examining the role of sperm traits in determining male reproductive success."
https://openalex.org/W4225416435,https://doi.org/10.1098/rsbl.2022.0058,The spatial and temporal distribution of females influence the evolution of testes size in Australian rodents,2022,2022-05-01,Biology Letters,Renée C. Firman; Dustin R. Rubenstein; Bruno A. Buzatto,6,True,https://doi.org/10.1098/rsbl.2022.0058,cites_W2090428386,"Male-male competition after mating (sperm competition) favours adaptations in male traits, such as elevated sperm numbers facilitated by larger testes. Ultimately, patterns of female distribution will affect the strength of sperm competition by dictating the extent to which males are able to prevent female remating. Despite this, our understanding of how the spatial and temporal distributions of mating opportunities have shaped the evolutionary course of sperm competition is limited. Here, we use phylogenetic comparative methods to explore interspecific variation in testes size in relation to patterns of female distribution in Australian rodents. We find that as mating season length (temporal distribution of females) increases, testes size decreases, which is consistent with the idea that it is difficult for males to prevent females from remating when overlap among oestrous females is temporally concentrated. Additionally, we find that social species (spatially clustered) have smaller testes than non-social species (spatially dispersed). This result suggests that males may be effective in monopolizing reproduction within social groups, which leads to reduced levels of sperm competition relative to non-social species where free-ranging females cannot be controlled. Overall, our results show that patterns of female distribution, in both space and time, can influence the strength of post-mating sexual selection among species."
https://openalex.org/W4291997133,https://doi.org/10.1111/jeb.14073,Sperm competition in yellow dung flies: No consistent effect of sperm size,2022,2022-08-16,Journal of Evolutionary Biology,Ane T. Laugen; David J. Hosken; Klaus Reinhold; Gioia A. Schwarzenbach; Paquita E. A. Hoeck; Luc F. Bussière; Wolf U. Blanckenhorn; Stefan Lüpold,6,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jeb.14073,cites_W2090428386,"The male competition for fertilization that results from female multiple mating promotes the evolution of increased sperm numbers and can impact sperm morphology, with theory predicting that longer sperm can at times be advantageous during sperm competition. If so, males with longer sperm should sire more offspring than competitors with shorter sperm. Few studies have directly tested this prediction, and findings are inconsistent. Here we assessed whether longer sperm provide a competitive advantage in the yellow dung fly (Scathophaga stercoraria; Diptera: Scathophagidae). Initially, we let brothers with different temperature-mediated mean sperm lengths compete - thus minimizing confounding effects of genetic background - and found no clear advantage of longer sperm. We then used flies from lines subjected to bidirectional selection on phenoloxidase activity that had shown correlated evolutionary responses in sperm and female spermathecal duct lengths. This experiment also yielded no main effect of sperm size on siring success. Instead, there was a trend for a shorter-sperm advantage, but only when competing in females with longer spermathecal ducts. Our data corroborated many previously reported findings (last-male precedence, effects of copula duration and body size), suggesting our failure to find sperm size effects is not inherently due to our experimental protocols. We conclude that longer sperm are not competitively superior in yellow dung flies under most circumstances, and that, consistent with previous work, in this species competitive fertilization success is primarily determined by the relative numbers of sperm competing."
https://openalex.org/W2902409294,https://doi.org/10.1071/rd18278,Interspecific diversity of testes mass and sperm morphology in the Philippine chrotomyine rodents: implications for differences in breeding systems across the species,2018,2018-11-26,Reproduction Fertility and Development,W. G. Breed; Hazirah Hassan; Macarena B. Gonzalez; H. McLennan; Chris Leigh; Lawrence R. Heaney,5,False,,cites_W2090428386,"The high diversity of native Philippine murid rodents includes an old endemic group, the chrotomyines, which are the sister group of the Australasian hydromyines. Herein we detail their interspecific diversity of relative testes mass (RTM) and sperm morphology. We find that in chrotomyines, as in the Australasian hydromyines, testes mass relative to body mass differs by an order of magnitude across the species and ranges from a large RTM in Soricomys and Chrotomys species to a small RTM in Apomys. Sperm morphology is associated with these findings, with individuals in species of Soricomys and Chrotomys producing relatively larger spermatozoa with a prominent apical hook and long tail, whereas, by contrast, the Apomys species have a sperm head that either has a very short or no apical hook and a shorter tail. These findings indicate coevolution of RTM with sperm morphological traits across the species, with the marked interspecific differences in RTM suggesting differences in the intensity of intermale sperm competition and hence breeding system. Thus, we hypothesise that species of Soricomys and Chrotomys that produce more streamlined spermatozoa with longer tails have a polyandrous or promiscuous mating system, whereas the Apomys species, which produce smaller and less streamlined spermatozoa, may exhibit monogamy."
https://openalex.org/W3015346947,https://doi.org/10.1111/jzo.12779,"Morphological diversity of the spermatozoon and male reproductive tract in Australian Hopping mice, genus Notomys – is it determined by sexual selection?",2020,2020-04-07,Journal of Zoology,W. G. Breed; Xiaodan Ding; Jonathan Tuke; Chris Leigh,5,False,,cites_W2090428386,"Abstract Hopping mice (Genus Notomys) are a monophyletic group of Australian Old Endemic murid rodents in the Tribe Hydromyini four of which, Notomys alexis, N. mitchellii, N. fuscus and N cervinus, occur in arid or semiarid environments. Here, we compare the size and morphology of their testes, spermatozoa, accessory sex glands and external genitalia across the species, and from these data, we draw conclusions as to their likely breeding systems. We show that both wild caught and laboratory bred adult N. alexis, N. fuscus and N. mitchellii individuals have extremely small testes, but their spermatozoa vary in morphology across the species. The ventral prostate is the only large accessory sex gland present, and their glans penis has very large spines. By contrast N. cervinus individuals have significantly larger testes with their spermatozoa being less variable but generally more complex in morphology, their seminal vesicles and coagulating glands are much larger, whereas the glans penis has only small spines. Since these reproductive traits in N. cervinus are more similar to those of most other hydromyine rodents in the genus Pseudomys, they are likely to reflect the retention of the ancestral condition within the Notomys lineage whereas the divergent reproductive traits of the other species of tiny testes, variable sperm, small seminal vesicles and coagulating glands and large penile spines are probably more recently derived traits. It is suggested that N. cervinus with its relatively larger testes mass and greater abundance of sperm of more consistent morphology has retained a mating system that may potentially involve some intermale sperm competition whereas, by contrast, the reproductive anatomy of the other three Notomys species suggests that these species exhibit monogamy."
https://openalex.org/W4313473052,https://doi.org/10.3390/cells12010159,On the Origin and Evolution of Sperm Cells,2022,2022-12-30,Cells,Heidi S. Fisher; Eduardo R. S. Roldán; Tomer Avidor‐Reiss; Melissah Rowe,5,True,https://www.mdpi.com/2073-4409/12/1/159/pdf?version=1672392596,cites_W2090428386,Sperm cells have intrigued biologists since they were first observed nearly 350 years ago by Antonie van Leeuwenhoek and Johan Ham [...].
https://openalex.org/W4386624645,https://doi.org/10.1111/brv.13012,Defence against the intergenerational cost of reproduction in males: oxidative shielding of the germline,2023,2023-09-12,Biological reviews/Biological reviews of the Cambridge Philosophical Society,Graham Birch; Magali Meniri; Michael A. Cant; Jonathan D. Blount,5,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/brv.13012,cites_W2090428386,"Reproduction is expected to carry an oxidative cost, yet in many species breeders appear to sustain lower levels of oxidative damage compared to non-breeders. This paradox may be explained by considering the intergenerational costs of reproduction. Specifically, a reduction in oxidative damage upon transitioning to a reproductive state may represent a pre-emptive shielding strategy to protect the next generation from intergenerational oxidative damage (IOD) - known as the oxidative shielding hypothesis. Males may be particularly likely to transmit IOD, because sperm are highly susceptible to oxidative damage. Yet, the possibility of male-mediated IOD remains largely uninvestigated. Here, we present a conceptual and methodological framework to assess intergenerational costs of reproduction and oxidative shielding of the germline in males. We discuss variance in reproductive costs and expected payoffs of oxidative shielding according to species' life histories, and the expected impact on offspring fitness. Oxidative shielding presents an opportunity to incorporate intergenerational effects into the advancing field of life-history evolution."
https://openalex.org/W4400831197,https://doi.org/10.1016/b978-0-443-16009-7.00009-8,Testicular function and hormonal regulation in fishes,2024,2024-01-01,Elsevier eBooks,Rafael Henrique Nóbrega; Jean-Jacques Lareyre,4,True,http://doi.org/10.1016/B978-0-443-16009-7.00009-8,cites_W2090428386,
https://openalex.org/W2901181862,https://doi.org/10.1111/jeb.13403,Releasing small ejaculates slowly increases per-gamete fertilization success in an external fertilizer: Galeolaria caespitosa (Polychaeta: Serpulidae),2018,2018-11-21,Journal of Evolutionary Biology,Colin Olito; Dustin J. Marshall,3,False,,cites_W2090428386,"The idea that male reproductive strategies evolve primarily in response to sperm competition is almost axiomatic in evolutionary biology. However, externally fertilizing species, especially broadcast spawners, represent a large and taxonomically diverse group that have long challenged predictions from sperm competition theory-broadcast spawning males often release sperm slowly, with weak resource-dependent allocation to ejaculates despite massive investment in gonads. One possible explanation for these counter-intuitive patterns is that male broadcast spawners experience strong natural selection from the external environment during sperm dispersal. Using a manipulative experiment, we examine how male reproductive success in the absence of sperm competition varies with ejaculate size and rate of sperm release, in the broadcast spawning marine invertebrate Galeolaria caespitosa (Polychaeta: Serpulidae). We find that the benefits of Fast or Slow sperm release depend strongly on ejaculate size, but also that the per-gamete fertilization rate decreases precipitously with ejaculate size. Overall, these results suggest that, if males can facultatively adjust ejaculate size, they should slowly release small amounts of sperm. Recent theory for broadcast spawners predicts that sperm competition can also select for Slow release rates. Taken together, our results and theory suggest that selection often favours Slow ejaculate release rates whether males experience sperm competition or not."
https://openalex.org/W4392107259,https://doi.org/10.1016/j.anbehav.2024.01.022,The value in the details: copulatory courtship behaviour in soldier flies and bean beetles,2024,2024-02-23,Animal Behaviour,Flavia Barbosa,3,False,,cites_W2090428386,
https://openalex.org/W7129014699,https://doi.org/10.1002/ece3.73115,Perivitelline Membrane‐Bound Sperm as a Source of Paternal Genomic DNA to Inform Breeding Male Marine Turtle Genetics and Demographics,2026,2026-02-01,Ecology and Evolution,Brian M. Shamblin; Cheryl Sanchez; Sean M. Perry; Simona A. Ceriani,1,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ece3.73115,cites_W2090428386,"ABSTRACT Sex in marine turtles is determined by incubation conditions, raising concerns of population feminization and loss of genetic diversity due to warming temperatures. Demographic data on breeding males are limited due to their relative inaccessibility. Hatchling sampling can inform multiple paternity (MP) and breeding sex ratios (BSR) but is logistically intensive, limiting the number of nests and populations analyzed. Here, we present a novel approach to characterize successfully breeding males by genotyping sperm trapped in the perivitelline membrane (PVM) surrounding the yolk of a single egg per clutch. We compared maternal genotypes via eggshells with PVM extract genotypes from 27 loggerhead turtle ( Caretta caretta ) eggs and 13 green turtle ( Chelonia mydas ) eggs from Melbourne Beach, Florida, USA, at 16 and 13 microsatellite loci, respectively. Sampled offspring genotypes (620 loggerhead and 1117 green turtle) provided ground‐truthing of PVM sperm allele detections. Paternity analyses resolved 38 loggerhead and 29 green turtle sires, all but two of which were correctly inferred via PVM allele calls. All paternal alleles representing single paternity clutches and primary contributors of multiply sired clutches were detected in the PVM genotypes except in one case of maternal DNA swamping of the PVM. Seven of eight sires that contributed ≤ 11% of offspring were detected via PVM genotyping, comparable to inferences based on sampling 20 hatchlings per nest. PVM‐inferred paternal genotypes from single‐paternity clutches were > 99% concordant with reconstructed sire genotypes in both species. Although destructive to a single egg per clutch, this method is non‐invasive to nesting females and hatchlings. Its scalability across space and time enables long‐term monitoring of MP and BSR, key demographic metrics for assessing population viability under climate change. Male genotypes generated from the PVM in single paternity nests may also inform population assignment, assessments of genetic connectivity, and relatedness analyses."
https://openalex.org/W2804704016,https://doi.org/10.1007/s10682-018-9940-9,Male nutritional history affects female fecundity in a male-dimorphic mite: Evidence for a nuptial gift?,2018,2018-05-24,Evolutionary Ecology,Tom Van Den Beuken; Isabel M. Smallegange,9,True,https://link.springer.com/content/pdf/10.1007/s10682-018-9940-9.pdf,cites_W2090428386,"In male-dimorphic species, males are often either armoured ‘majors’ that can monopolise access to females, or unarmoured and defenceless ‘minors’ that cannot. However, majors, unlike minors, have to spend energy to maintain their weaponry. Like-for-like, this could mean that minors have relatively more energy available to increase their reproductive output through e.g. sperm competition, or the transference of nutrients by means of a nuptial gift. Such a fitness advantage to minors could therefore contribute to explaining the coexistence of both morphs in single populations. We tested if food-deprived females of the male-dimorphic bulb mite Rhizoglyphus robini produced more eggs when mated to a minor or to a major male, and whether egg production depended on whether their mates were starved or fed prior to mating. We found no effect of male morph on female fecundity, but females did produce more eggs when mated to previously fed males. We also found that females increased in mass, but males decreased in mass over the course of the experiment. From these observations we infer that fed males are able to transfer nutrients, a nuptial gift, to their mate. This is the first observation to suggest nuptial gift transfer in mites. Though males of both morphs appeared able to produce nuptial gifts; other factors, like habitat complexity, should be considered to identify fitness benefits of minor over major males to understand why the two morphs coexist."
https://openalex.org/W3006670467,https://doi.org/10.1093/beheco/araa001,Strong sexual selection despite spatial constraints on extrapair paternity,2020,2020-01-14,Behavioral Ecology,Emily R. A. Cramer; Emma I. Greig; Sara A. Kaiser,8,True,https://academic.oup.com/beheco/article-pdf/31/3/618/33405865/araa001.pdf,cites_W2090428386,"Abstract Extrapair paternity should contribute to sexual selection by increasing the number of potential mates available to each individual. Potential copulation partners are, however, limited by their proximity. Spatial constraints may therefore reduce the impact of extrapair paternity on sexual selection. We tested the effect of spatial constraints on sexual selection by simulating extrapair copulations for 15 species of socially monogamous songbirds with varying rates of extrapair paternity. We compared four metrics of sexual selection between simulated populations without spatial constraints and populations where extrapair copulations were restricted to first- and second-order neighbors. Counter to predictions, sexual selection as measured by the Bateman gradient (the association between the number of copulation partners and offspring produced) increased under spatial constraints. In these conditions, repeated extrapair copulations between the same individuals led to more offspring per copulation partner. In contrast, spatial constraints did somewhat reduce sexual selection—as measured by the opportunity for selection, s’max, and the selection gradient on male quality—when the association between simulated male quality scores and copulation success (e.g., female preferences or male–male competition) was strong. Sexual selection remained strong overall in those populations even under spatial constraints. Spatial constraints did not substantially reduce sexual selection when the association between male quality and copulation success was moderate or weak. Thus, spatial constraints on extrapair copulations are insufficient to explain the absence of strong selection on male traits in many species."
https://openalex.org/W2605262203,https://doi.org/10.1111/mec.14089,Paternity analysis of wild‐caught females shows that sperm package size and placement influence fertilization success in the bushcricket P holidoptera griseoaptera,2017,2017-04-07,Molecular Ecology,Darren J. Parker; Julia Zaborowska; Michael G. Ritchie; Karim Vahed,5,False,,cites_W2090428386,"In species where females store sperm, males may try to influence paternity by the strategic placement of sperm within the female's sperm storage organ. Sperm may be mixed or layered in storage organs, and this can influence sperm use beyond a 'fair raffle'. In some insects, sperm from different matings is packaged into discrete packets (spermatodoses), which retain their integrity in the female's sperm storage organ (spermatheca), but little is known about how these may influence patterns of sperm use under natural mating conditions in wild populations. We examined the effect of the size and position of spermatodoses within the spermatheca and number of competing ejaculates on sperm use in female dark bushcrickets (Pholidoptera griseoaptera) that had mated under unmanipulated field conditions. Females were collected near the end of the mating season, and seven hypervariable microsatellite loci were used to assign paternity of eggs laid in the laboratory. Females contained a median of three spermatodoses (range 1-6), and only six of the 36 females contained more than one spermatodose of the same genotype. Both the size and relative placement of the spermatodoses within the spermatheca had a significant effect on paternity, with a bias against smaller spermatodoses and those further from the single entrance/exit of the spermatheca. A higher number of competing males reduced the chances of siring offspring for each male. Hence, both spermatodose size and relative placement in the spermatheca influence paternity success."
https://openalex.org/W4281643308,https://doi.org/10.1098/rsbl.2021.0652,Experimental evolution under varying sex ratio and nutrient availability modulates male mating success in Drosophila melanogaster,2022,2022-06-01,Biology Letters,Irem Sepil; Jennifer C. Perry; Alice Dore; Tracey Chapman; Stuart Wigby,5,True,https://doi.org/10.1098/rsbl.2021.0652,cites_W2090428386,"Biased population sex ratios can alter optimal male mating strategies, and allocation to reproductive traits depends on nutrient availability. However, there is little information on how nutrition interacts with sex ratio to influence the evolution of pre-copulatory and post-copulatory traits separately. To address this omission, we test how male mating success and reproductive investment evolve under varying sex ratios and adult diet in Drosophila melanogaster, using experimental evolution. We found that sex ratio and nutrient availability interacted to determine male pre-copulatory performance. Males from female-biased populations were slow to mate when they evolved under protein restriction. By contrast, we found direct and non-interacting effects of sex ratio and nutrient availability on post-copulatory success. Males that evolved under protein restriction were relatively poor at suppressing female remating. Males that evolved under equal sex ratios fathered more offspring and were better at supressing female remating, relative to males from male-biased or female-biased populations. These results support the idea that sex ratios and nutrition interact to determine the evolution of pre-copulatory mating traits, but independently influence the evolution of post-copulatory traits."
https://openalex.org/W2912067544,https://doi.org/10.1093/beheco/ary160,Extrapair mating and the strength of sexual selection: insights from a polymorphic species,2018,2018-11-07,Behavioral Ecology,Andrea S. Grunst; Melissa L. Grunst; Marisa L. Korody; Lindsay M. Forrette; Rusty A. Gonser; Elaine M Tuttle,4,True,https://www.ncbi.nlm.nih.gov/pmc/articles/6450205,cites_W2090428386,"), to examine how extrapair mating affects the potential for sexual selection. In this species, the morphs employ distinct reproductive strategies, with white males pursuing extrapair mating at higher rates than tan counterparts. Social and extrapair mating is disassortative by morph, with paternity exchange occurring primarily between pairs composed of white males and tan females. Bateman gradients and Jones indexes indicated stronger sexual selection via mate numbers in white males than in females and tan males, and generally did not differ between females as compared with tan males. Extrapair mating contributed more to the Bateman gradient for white than tan males, and white males also had higher variance in annual reproductive success. However, variance in lifetime reproductive success did not differ between morphs or sexes. Moreover, extrapair mating did not increase variance in male reproductive success relative to apparent patterns, and within-pair success accounted for much more variance than extrapair success. Thus, extrapair mating by white males increases Bateman gradients and the potential for sexual selection via mate numbers. However, our latter results support previous research suggesting that extrapair mating may play a limited role in driving the overall potential for sexual selection."
https://openalex.org/W4223656078,https://doi.org/10.1002/ar.24928,Sperm morphology and testicular histology of the polyandric species Leptodactylus podicipinus (Anura: Leptodactylidae) from an urban environment,2022,2022-04-02,The Anatomical Record,Rafael Oliveira Bordin; Carlos Eurico Fernandes; Lilian Franco‐Belussi; Taynara R. F. Leão; Marciana Sanabria,3,True,http://doi.org/10.1002/ar.24928,cites_W2090428386,"Anurans have a high reproductive diversity, which is closely associated with testicular dynamics and sperm production. This variety in reproduction is modulated by the sexual characteristics of reproductive strategies, such as polyandry. Leptodactylus podicipinus has high reproductive plasticity, wide geographical distribution, and polyandric behavior. Although aspects of the testes and sperm of this species are known, knowledge about the relationship between these aspects and reproductive investment is scarce. The present study evaluated the morphological characteristics of the testes and sperm in an urban environment. We used 11 sexually mature males from the city of Campo Grande, Mato Grosso do Sul, Brazil. The specimens were obtained from night excursions between April and September, the months that constitute the post-rainy season. The biometric data (snout-vent length, testes, and body mass) were associated with sperm parameters (length of the spermatozoon head and tail). Stereological analyses of sperm morphology and the testes were performed. The results showed correlations between testis mass and spermatozoon length, which were positively related to head length and negatively related to tail length. The locular area and tail length were also negatively correlated. The percentage of normal spermatozoa was 97%; however, some sperm heads and tails exhibited different morphologies from the pattern described for the species. The germinative structure comprised more than 50% of the locular area composed of spermatozoa. The results of this study contribute to the knowledge of aspects related to the reproductive biology of L. podicipinus obtained from an urban environment."
https://openalex.org/W7125598111,https://doi.org/10.1002/ece3.72985,Thirty Years of the Biology of Spermatozoa: The Rise and Future of an Evolutionary Paradigm,2026,2026-01-01,Ecology and Evolution,Leigh W. Simmons,1,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/ece3.72985,cites_W2090428386,"In the early 1970s, Geoff Parker recognised that because females frequently mate with multiple males, competition for fertilizations will impose significant sexual selection on males and their ejaculates. Post-mating sexual selection has since developed into a significant evolutionary paradigm, in no small part fostered by the biennial meeting of the Biology of Spermatozoa (BoS) community. BoS celebrated its thirtieth anniversary in 2025, prompting reflection on the development of the discipline and its future. The paradigm has shifted from one focused predominantly on competition among males for fertilizations to a holistic appreciation of the role of females and ova in determining fertilisation success, and the interacting effects of males and females on fertilisation outcomes. The field has transitioned from a phenotypic focus to one in which omics are yielding unprecedented insight into the biology of sperm, ova and male and female reproductive fluids that affect fertilisation dynamics. Understanding sperm biology has become a strongly interdisciplinary venture, fostered by the BoS meetings. Key discoveries over the last 30 years are highlighted and areas for future development identified. The history of this field highlights the critical role played by small, focused meetings and workshops."
https://openalex.org/W2972599858,https://doi.org/10.1016/j.anbehav.2019.08.013,Sperm competition tactics shape paternity: adaptive role of extremely long copulations in a wolf spider,2019,2019-09-15,Animal Behaviour,Balázs Kiss; Zoltán Rádai; Søren Toft; Ferenc Samu,7,False,,cites_W2090428386,
https://openalex.org/W3080804774,https://doi.org/10.1016/j.theriogenology.2020.08.030,Factors influencing parentage ratio in canine dual-sired litters,2020,2020-08-25,Theriogenology,Fiona Hollinshead; M. Ontiveros; Judah Burns; Christianne Magee; D.W. Hanlon,5,False,,cites_W2090428386,
https://openalex.org/W2992988127,https://doi.org/10.1007/s00265-019-2776-7,Do male seminal donations shape female post-mating receptivity in a usually monandrous moth?,2019,2019-12-01,Behavioral Ecology and Sociobiology,Luis M. Torres‐Vila; F. Javier Mendiola‐Díaz; A. Cristina Echave-Sanabria,4,False,,cites_W2090428386,
https://openalex.org/W3179630407,https://doi.org/10.1093/beheco/arab026,How biases in sperm storage relate to sperm use during oviposition in female yellow dung flies,2021,2021-03-08,Behavioral Ecology,Marco Demont; Paul I. Ward; Wolf U. Blanckenhorn; Stefan Lüpold; Oliver Y Martin; Luc F. Bussière,4,False,,cites_W2090428386,"Abstract Precise mechanisms underlying sperm storage and utilization are largely unknown, and data directly linking stored sperm to paternity remain scarce. We used competitive microsatellite PCR to study the effects of female morphology, copula duration and oviposition on the proportion of stored sperm provided by the second of two copulating males (S2) in Scathophaga stercoraria (Diptera: Scathophagidae), the classic model for sperm competition studies. We genotyped all offspring from potentially mixed-paternity clutches to establish the relationship between a second male’s stored sperm (S2) and paternity success (P2). We found consistent skew in sperm storage across the three female spermathecae, with relatively more second-male sperm stored in the singlet spermatheca than in the doublet spermathecae. S2 generally decreased with increasing spermathecal size, consistent with either heightened first-male storage in larger spermathecae, or less efficient sperm displacement in them. Additionally, copula duration and several two-way interactions influenced S2, highlighting the complexity of postcopulatory processes and sperm storage. Importantly, S2 and P2 were strongly correlated. Manipulation of the timing of oviposition strongly influenced observed sperm-storage patterns, with higher S2 when females laid no eggs before being sacrificed than when they oviposited between copulations, an observation consistent with adaptive plasticity in insemination. Our results identified multiple factors influencing sperm storage, nevertheless suggesting that the proportion of stored sperm is strongly linked to paternity (i.e., a fair raffle). Even more detailed data in this vein are needed to evaluate the general importance of sperm competition relative to cryptic female choice in postcopulatory sexual selection."
https://openalex.org/W2947651646,https://doi.org/10.1007/s00442-019-04422-z,"Enhanced ambient UVB radiation affects post-mating, but not pre-mating sexual traits in a fish",2019,2019-05-27,Oecologia,Simon Vitt; Marion Mehlis-Rick; Theo C. M. Bakker; Ingolf P. Rick,3,False,,cites_W2090428386,
https://openalex.org/W2996383071,https://doi.org/10.1111/jeb.13579,Assessing the potential for post‐ejaculatory female choice in a polyandrous beach‐spawning fish,2019,2019-12-20,Journal of Evolutionary Biology,Dara N. Orbach; Anna C. Rooke; Jonathan P. Evans; Trevor E. Pitcher; Craig F. Purchase,3,True,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jeb.13579,cites_W2090428386,"In species with limited opportunities for pre-ejaculatory sexual selection (behavioural components), post-ejaculatory mechanisms may provide opportunities for mate choice after gametes have been released. Recent evidence from a range of taxa has revealed that cryptic female choice (i.e., female-mediated differential fertilization bias), through chemical cues released with or from eggs, can differentially regulate the swimming characteristics of sperm from various males and ultimately determine male fertilization success under sperm competition. We assessed the potential role that such female-modulated chemical cues play in influencing sperm swimming characteristics in beach-spawning capelin (Mallotus villosus), an externally fertilizing fish that mates as couples (one male and one female) or threesomes (two males and one female) with presumably limited opportunities for pre-ejaculatory sexual selection. We assayed sperm swimming characteristics under varying doses and donor origins of egg cues and also examined the possibility of assortative mating based on body size. We found mating groups were not associated by size, larger males did not produce better quality ejaculates, and egg cues (regardless of dosage or donor identity) did not influence sperm swimming characteristics. Our findings suggest that intersexual pre-ejaculatory sexual selection and cryptic female choice mediated by female chemical cues are poorly developed in capelin, possibly due to unique natural selection constraints on reproduction."
https://openalex.org/W4367054928,https://doi.org/10.1098/rspb.2022.2452,Intergenerational response to sperm competition risk in an invasive mammal,2023,2023-04-26,Proceedings of the Royal Society B Biological Sciences,Renée C. Firman; Gonçalo I. André; Jessica H. Hadlow; Leigh W. Simmons,3,True,https://doi.org/10.1098/rspb.2022.2452,cites_W2090428386,"Studies of socially mediated phenotypic plasticity have demonstrated adaptive male responses to the 'competitive' environment. Despite this, whether variation in the paternal social environment also influences offspring reproductive potential in an intergenerational context has not yet been examined. Here, we studied the descendants of wild-caught house mice, a destructive pest species worldwide, to address this knowledge gap. We analysed traits that define a 'competitive' phenotype in the sons of males (sires) that had been exposed to either a high-male density (competitive) or high-female density (non-competitive) environment. We report disparate reproductive strategies among the sires: high-male density led to a phenotype geared for competition, while high-female density led to a phenotype that would facilitate elevated mating frequency. Moreover, we found that the competitive responses of sires persisted in the subsequent generation, with the sons of males reared under competition having elevated sperm quality. As all sons were reared under common-garden conditions, variation in their reproductive phenotypes could only have arisen via nongenetic inheritance. We discuss our results in relation to the adaptive advantage of preparing sons for sperm competition and suggest that intergenerational plasticity is a previously unconsidered aspect in invasive mammal fertility control."
https://openalex.org/W4376273740,https://doi.org/10.1093/beheco/arad035,Male and female Brandt’s voles have higher reproductive success when they have more mating partners regardless of population density,2023,2023-05-12,Behavioral Ecology,Xin Zhang; Renée C. Firman; Mingjing Song; Guoliang Li; Chaoyuan Cheng; Jing Liu; Shu‐Li Huang; Erdenetuya Batsuren; Zhibin Zhang,1,False,,cites_W2090428386,"Abstract Although population density and body mass are known to alter the mating strategies of individuals, their impacts on reproductive success have not been fully investigated. We examined genetic mating system variation (estimated number of mating partners), reproductive success (offspring number), and sperm competition intensity (sires per litter) in semi-natural populations of Brandt’s voles (Lasiopodomys brandtii) under low-, medium- and high-densities. We used 12 microsatellite genetic markers and parentage assignment of 3516 voles, with the aim of identifying the estimated number of mating partners and offspring produced by founder individuals. We provided strong evidence that individuals with more mating partners experienced increased reproductive success in all density groups, as measured by the production of more offspring, compared with individuals that had fewer mating partners. Further, we found that large males had more mating partners (especially in high-population density enclosures) and also produced more offspring relative to smaller males. In high-density (HD) enclosures, the average reproductive success per female vole was lower (a negative density-dependent effect), but voles had more mating partners, more sires per litter, but lower paternity skew compared to low-density enclosures. Our results suggests that Brandt’s voles increased reproductive success through increasing mating partners under HD stress which may have significant implications in offsetting the negative density-dependency effect on population growth."
https://openalex.org/W4388531261,https://doi.org/10.1007/978-3-031-23880-2_4,Mating Behaviour,2023,2023-01-01,,Rebecca A. Boulton; Ian C.W. Hardy; Michael T. Siva‐Jothy; Paul J. Ode,1,False,,cites_W2090428386,
